game_id,game_date
0022201000,2023-03-10
0022201001,2023-03-10
0022201002,2023-03-10
0022201003,2023-03-10
0022201004,2023-03-11
0022201005,2023-03-11
0022201006,2023-03-11
0022201007,2023-03-11
0022201008,2023-03-11
0022201009,2023-03-11
0022201010,2023-03-11
0022201011,2023-03-11
0022201012,2023-03-11
0022201013,2023-03-11
0022201014,2023-03-12
0022201015,2023-03-12
0022201016,2023-03-12
0022201017,2023-03-12
0022201018,2023-03-12
0022201019,2023-03-12
0022201020,2023-03-13
0022201021,2023-03-13
0022201022,2023-03-13
0022201023,2023-03-13
0022201024,2023-03-13
0022201025,2023-03-13
0022201026,2023-03-13
0022201027,2023-03-14
0022201028,2023-03-14
0022201029,2023-03-14
0022201030,2023-03-14
0022201031,2023-03-14
0022201032,2023-03-14
0022201033,2023-03-14
0022201034,2023-03-14
0022201035,2023-03-15
0022201036,2023-03-15
0022201037,2023-03-15
0022201038,2023-03-15
0022201039,2023-03-15
0022201040,2023-03-15
0022201041,2023-03-15
0022201042,2023-03-16
0022201043,2023-03-16
0022201044,2023-03-16
0022201045,2023-03-16
0022201046,2023-03-16
0022201047,2023-03-17
0022201048,2023-03-17
0022201049,2023-03-17
0022201050,2023-03-17
0022201051,2023-03-17
0022201052,2023-03-17
0022201053,2023-03-17
0022201054,2023-03-17
0022201055,2023-03-18
0022201056,2023-03-18
0022201057,2023-03-18
0022201058,2023-03-18
0022201059,2023-03-18
0022201060,2023-03-18
0022201061,2023-03-18
0022201062,2023-03-18
0022201063,2023-03-19
0022201064,2023-03-19
0022201065,2023-03-19
0022201066,2023-03-19
0022201067,2023-03-19
0022201068,2023-03-19
0022201069,2023-03-19
0022201070,2023-03-19
0022201071,2023-03-20
0022201072,2023-03-20
0022201073,2023-03-20
0022201074,2023-03-20
0022201075,2023-03-20
0022201076,2023-03-20
0022201077,2023-03-21
0022201078,2023-03-21
0022201079,2023-03-21
0022201080,2023-03-21
0022201081,2023-03-21
0022201082,2023-03-21
0022201083,2023-03-22
0022201084,2023-03-22
0022201085,2023-03-22
0022201086,2023-03-22
0022201087,2023-03-22
0022201088,2023-03-22
0022201089,2023-03-22
0022201090,2023-03-22
0022201091,2023-03-22
0022201092,2023-03-22
0022201093,2023-03-23
0022201094,2023-03-23
0022201095,2023-03-23
0022201096,2023-03-23
0022201097,2023-03-24
0022201098,2023-03-24
0022201099,2023-03-24
0022201100,2023-03-24
0022201101,2023-03-24
0022201102,2023-03-24
0022201103,2023-03-24
0022201104,2023-03-24
0022201105,2023-03-24
0022201106,2023-03-24
0022201107,2023-03-25
0022201108,2023-03-25
0022201109,2023-03-25
0022201110,2023-03-25
0022201111,2023-03-25
0022201112,2023-03-25
0022201113,2023-03-26
0022201114,2023-03-26
0022201115,2023-03-26
0022201116,2023-03-26
0022201117,2023-03-26
0022201118,2023-03-26
0022201119,2023-03-26
0022201120,2023-03-26
0022201121,2023-03-26
0022201122,2023-03-27
0022201123,2023-03-27
0022201124,2023-03-27
0022201125,2023-03-27
0022201126,2023-03-27
0022201127,2023-03-27
0022201128,2023-03-27
0022201129,2023-03-27
0022201130,2023-03-28
0022201131,2023-03-28
0022201132,2023-03-28
0022201133,2023-03-28
0022201134,2023-03-28
0022201135,2023-03-28
0022201136,2023-03-29
0022201137,2023-03-29
0022201138,2023-03-29
0022201139,2023-03-29
0022201140,2023-03-29
0022201141,2023-03-29
0022201142,2023-03-29
0022201143,2023-03-29
0022201144,2023-03-29
0022201145,2023-03-29
0022201146,2023-03-30
0022201147,2023-03-30
0022201148,2023-03-31
0022201149,2023-03-31
0022201150,2023-03-31
0022201151,2023-03-31
0022201152,2023-03-31
0022201153,2023-03-31
0022201154,2023-03-31
0022201155,2023-03-31
0022201156,2023-03-31
0022201157,2023-03-31
0022201158,2023-03-31
0022201159,2023-03-31
0022201160,2023-03-31
0022201161,2023-04-01
0022201162,2023-04-01
0022201163,2023-04-02
0022201164,2023-04-02
0022201165,2023-04-02
0022201166,2023-04-02
0022201167,2023-04-02
0022201168,2023-04-02
0022201169,2023-04-02
0022201170,2023-04-02
0022201171,2023-04-02
0022201172,2023-04-02
0022201173,2023-04-02
0022201174,2023-04-02
0022201175,2023-04-02
0022201176,2023-04-04
0022201177,2023-04-04
0022201178,2023-04-04
0022201179,2023-04-04
0022201180,2023-04-04
0022201181,2023-04-04
0022201182,2023-04-04
0022201183,2023-04-04
0022201184,2023-04-04
0022201185,2023-04-04
0022201186,2023-04-04
0022201187,2023-04-04
0022201188,2023-04-04
0022201189,2023-04-05
0022201190,2023-04-05
0022201191,2023-04-05
0022201192,2023-04-05
0022201193,2023-04-05
0022201194,2023-04-05
0022201195,2023-04-05
0022201196,2023-04-05
0022201197,2023-04-06
0022201198,2023-04-06
0022201199,2023-04-06
0022201200,2023-04-06
0022201201,2023-04-06
0022201202,2023-04-07
0022201203,2023-04-07
0022201204,2023-04-07
0022201205,2023-04-07
0022201206,2023-04-07
0022201207,2023-04-07
0022201208,2023-04-07
0022201209,2023-04-07
0022201210,2023-04-07
0022201211,2023-04-07
0022201212,2023-04-07
0022201213,2023-04-08
0022201214,2023-04-08
0022201215,2023-04-08
0022201216,2023-04-09
0022201217,2023-04-09
0022201218,2023-04-09
0022201219,2023-04-09
0022201220,2023-04-09
0022201221,2023-04-09
0022201222,2023-04-09
0022201223,2023-04-09
0022201224,2023-04-09
0022201225,2023-04-09
0022201226,2023-04-09
0022201227,2023-04-09
0022201228,2023-04-09
0022201229,2023-04-09
0022201230,2023-04-09
0052200101,2023-04-11
0052200121,2023-04-11
0052200111,2023-04-12
0052200131,2023-04-12
0052200201,2023-04-14
0052200211,2023-04-14
0042200111,2023-04-15
0042200121,2023-04-15
0042200131,2023-04-15
0042200161,2023-04-15
0042200101,2023-04-16
0042200141,2023-04-16
0042200151,2023-04-16
0042200171,2023-04-16
0042200122,2023-04-17
0042200162,2023-04-17
0042200112,2023-04-18
0042200132,2023-04-18
0042200172,2023-04-18
0042200102,2023-04-19
0042200142,2023-04-19
0042200152,2023-04-19
0042200123,2023-04-20
0042200163,2023-04-20
0042200173,2023-04-20
0042200113,2023-04-21
0042200133,2023-04-21
0042200143,2023-04-21
0042200103,2023-04-22
0042200124,2023-04-22
0042200153,2023-04-22
0042200174,2023-04-22
0042200114,2023-04-23
0042200134,2023-04-23
0042200144,2023-04-23
0042200164,2023-04-23
0042200104,2023-04-24
0042200154,2023-04-24
0042200115,2023-04-25
0042200145,2023-04-25
0042200175,2023-04-25
0042200105,2023-04-26
0042200135,2023-04-26
0042200155,2023-04-26
0042200165,2023-04-26
0042200116,2023-04-27
0042200156,2023-04-28
0042200166,2023-04-28
0042200221,2023-04-29
0042200167,2023-04-30
0042200201,2023-04-30
0042200211,2023-05-01
0042200222,2023-05-01
0042200202,2023-05-02
0042200231,2023-05-02
0042200212,2023-05-03
0042200232,2023-05-04
0042200213,2023-05-05
0042200223,2023-05-05
0042200203,2023-05-06
0042200233,2023-05-06
0042200214,2023-05-07
0042200224,2023-05-07
0042200204,2023-05-08
0042200234,2023-05-08
0042200215,2023-05-09
0042200225,2023-05-09
0042200205,2023-05-10
0042200235,2023-05-10
0042200216,2023-05-11
0042200226,2023-05-11
0042200206,2023-05-12
0042200236,2023-05-12
0042200217,2023-05-14
0042200311,2023-05-16
0042200301,2023-05-17
0042200312,2023-05-18
0042200302,2023-05-19
0042200313,2023-05-20
0042200303,2023-05-21
0042200314,2023-05-22
0042200304,2023-05-23
0042200305,2023-05-25
0042200306,2023-05-27
0042200307,2023-05-29
0042200401,2023-06-01
0042200402,2023-06-04
0042200403,2023-06-07
0042200404,2023-06-09
0042200405,2023-06-12
0022300061,2023-10-24
0022300062,2023-10-24
0022300063,2023-10-25
0022300064,2023-10-25
0022300065,2023-10-25
0022300066,2023-10-25
0022300067,2023-10-25
0022300068,2023-10-25
0022300069,2023-10-25
0022300070,2023-10-25
0022300071,2023-10-25
0022300072,2023-10-25
0022300073,2023-10-25
0022300074,2023-10-25
0022300075,2023-10-26
0022300076,2023-10-26
0022300077,2023-10-27
0022300078,2023-10-27
0022300079,2023-10-27
0022300080,2023-10-27
0022300081,2023-10-27
0022300082,2023-10-27
0022300083,2023-10-27
0022300084,2023-10-27
0022300085,2023-10-27
0022300086,2023-10-27
0022300087,2023-10-27
0022300088,2023-10-28
0022300089,2023-10-28
0022300090,2023-10-28
0022300091,2023-10-28
0022300092,2023-10-28
0022300093,2023-10-28
0022300094,2023-10-28
0022300095,2023-10-29
0022300096,2023-10-29
0022300097,2023-10-29
0022300098,2023-10-29
0022300099,2023-10-29
0022300100,2023-10-29
0022300101,2023-10-30
0022300102,2023-10-30
0022300103,2023-10-30
0022300104,2023-10-30
0022300105,2023-10-30
0022300106,2023-10-30
0022300107,2023-10-30
0022300108,2023-10-30
0022300109,2023-10-30
0022300110,2023-10-30
0022300111,2023-10-30
0022300112,2023-10-31
0022300113,2023-10-31
0022300114,2023-10-31
0022300115,2023-11-01
0022300116,2023-11-01
0022300117,2023-11-01
0022300118,2023-11-01
0022300119,2023-11-01
0022300120,2023-11-01
0022300121,2023-11-01
0022300122,2023-11-01
0022300123,2023-11-01
0022300124,2023-11-01
0022300125,2023-11-01
0022300126,2023-11-01
0022300127,2023-11-01
0022300128,2023-11-02
0022300129,2023-11-02
0022300130,2023-11-02
0022300131,2023-11-02
0022300001,2023-11-03
0022300002,2023-11-03
0022300003,2023-11-03
0022300004,2023-11-03
0022300005,2023-11-03
0022300006,2023-11-03
0022300007,2023-11-03
0022300132,2023-11-04
0022300133,2023-11-04
0022300134,2023-11-04
0022300135,2023-11-04
0022300136,2023-11-04
0022300137,2023-11-04
0022300138,2023-11-04
0022300139,2023-11-04
0022300140,2023-11-05
0022300141,2023-11-05
0022300142,2023-11-05
0022300143,2023-11-05
0022300144,2023-11-05
0022300145,2023-11-06
0022300146,2023-11-06
0022300147,2023-11-06
0022300148,2023-11-06
0022300149,2023-11-06
0022300150,2023-11-06
0022300151,2023-11-06
0022300152,2023-11-06
0022300153,2023-11-06
0022300154,2023-11-06
0022300155,2023-11-06
0022300156,2023-11-06
0022300157,2023-11-08
0022300158,2023-11-08
0022300159,2023-11-08
0022300160,2023-11-08
0022300161,2023-11-08
0022300162,2023-11-08
0022300163,2023-11-08
0022300164,2023-11-08
0022300165,2023-11-08
0022300166,2023-11-08
0022300167,2023-11-08
0022300168,2023-11-08
0022300169,2023-11-08
0022300170,2023-11-08
0022300171,2023-11-09
0022300172,2023-11-09
0022300008,2023-11-10
0022300009,2023-11-10
0022300010,2023-11-10
0022300011,2023-11-10
0022300012,2023-11-10
0022300013,2023-11-10
0022300014,2023-11-10
0022300015,2023-11-10
0022300016,2023-11-10
0022300173,2023-11-11
0022300174,2023-11-11
0022300175,2023-11-11
0022300176,2023-11-11
0022300177,2023-11-12
0022300178,2023-11-12
0022300179,2023-11-12
0022300180,2023-11-12
0022300181,2023-11-12
0022300182,2023-11-12
0022300183,2023-11-12
0022300184,2023-11-12
0022300185,2023-11-12
0022300186,2023-11-12
0022300187,2023-11-12
0022300188,2023-11-13
0022300189,2023-11-13
0022300190,2023-11-13
0022300191,2023-11-13
0022300017,2023-11-14
0022300018,2023-11-14
0022300019,2023-11-14
0022300020,2023-11-14
0022300021,2023-11-14
0022300022,2023-11-14
0022300023,2023-11-14
0022300024,2023-11-14
0022300025,2023-11-14
0022300026,2023-11-14
0022300192,2023-11-15
0022300193,2023-11-15
0022300194,2023-11-15
0022300195,2023-11-15
0022300196,2023-11-15
0022300197,2023-11-15
0022300198,2023-11-15
0022300199,2023-11-15
0022300200,2023-11-16
0022300201,2023-11-16
0022300027,2023-11-17
0022300028,2023-11-17
0022300029,2023-11-17
0022300030,2023-11-17
0022300031,2023-11-17
0022300032,2023-11-17
0022300033,2023-11-17
0022300034,2023-11-17
0022300035,2023-11-17
0022300036,2023-11-17
0022300037,2023-11-17
0022300202,2023-11-18
0022300203,2023-11-18
0022300204,2023-11-18
0022300205,2023-11-18
0022300206,2023-11-18
0022300207,2023-11-18
0022300208,2023-11-19
0022300209,2023-11-19
0022300210,2023-11-19
0022300211,2023-11-19
0022300212,2023-11-19
0022300213,2023-11-19
0022300214,2023-11-19
0022300215,2023-11-19
0022300216,2023-11-19
0022300217,2023-11-20
0022300218,2023-11-20
0022300219,2023-11-20
0022300220,2023-11-20
0022300221,2023-11-20
0022300222,2023-11-20
0022300223,2023-11-20
0022300224,2023-11-20
0022300038,2023-11-21
0022300039,2023-11-21
0022300040,2023-11-21
0022300041,2023-11-21
0022300042,2023-11-21
0022300225,2023-11-22
0022300226,2023-11-22
0022300227,2023-11-22
0022300228,2023-11-22
0022300229,2023-11-22
0022300230,2023-11-22
0022300231,2023-11-22
0022300232,2023-11-22
0022300233,2023-11-22
0022300234,2023-11-22
0022300235,2023-11-22
0022300236,2023-11-22
0022300237,2023-11-22
0022300238,2023-11-22
0022300043,2023-11-24
0022300044,2023-11-24
0022300045,2023-11-24
0022300046,2023-11-24
0022300047,2023-11-24
0022300048,2023-11-24
0022300049,2023-11-24
0022300050,2023-11-24
0022300051,2023-11-24
0022300052,2023-11-24
0022300239,2023-11-25
0022300240,2023-11-25
0022300241,2023-11-25
0022300242,2023-11-25
0022300243,2023-11-25
0022300244,2023-11-25
0022300245,2023-11-26
0022300246,2023-11-26
0022300247,2023-11-26
0022300248,2023-11-26
0022300249,2023-11-26
0022300250,2023-11-26
0022300251,2023-11-26
0022300252,2023-11-26
0022300253,2023-11-27
0022300254,2023-11-27
0022300255,2023-11-27
0022300256,2023-11-27
0022300257,2023-11-27
0022300053,2023-11-28
0022300054,2023-11-28
0022300055,2023-11-28
0022300056,2023-11-28
0022300057,2023-11-28
0022300058,2023-11-28
0022300059,2023-11-28
0022300060,2023-11-28
0022300258,2023-11-29
0022300259,2023-11-29
0022300260,2023-11-29
0022300261,2023-11-29
0022300262,2023-11-29
0022300263,2023-11-29
0022300264,2023-11-29
0022300265,2023-11-30
0022300266,2023-11-30
0022300267,2023-11-30
0022300268,2023-11-30
0022300269,2023-11-30
0022300270,2023-11-30
0022300271,2023-11-30
0022300272,2023-11-30
0022300273,2023-11-30
0022300274,2023-12-01
0022300275,2023-12-01
0022300276,2023-12-01
0022300277,2023-12-01
0022300278,2023-12-01
0022300279,2023-12-01
0022300280,2023-12-02
0022300281,2023-12-02
0022300282,2023-12-02
0022300283,2023-12-02
0022300284,2023-12-02
0022300285,2023-12-02
0022300286,2023-12-02
0022300287,2023-12-02
0022300288,2023-12-02
0022300289,2023-12-02
0022300290,2023-12-02
0022300291,2023-12-02
0022301202,2023-12-04
0022301204,2023-12-04
0022301201,2023-12-05
0022301203,2023-12-05
0022301205,2023-12-06
0022301206,2023-12-06
0022301207,2023-12-06
0022301208,2023-12-06
0022301209,2023-12-06
0022301210,2023-12-06
0022301211,2023-12-06
0022301212,2023-12-06
0022301213,2023-12-06
0022301214,2023-12-06
0022301215,2023-12-06
0022301229,2023-12-07
0022301230,2023-12-07
0022301216,2023-12-08
0022301217,2023-12-08
0022301218,2023-12-08
0022301219,2023-12-08
0022301220,2023-12-08
0022301221,2023-12-08
0022301222,2023-12-08
0022301223,2023-12-08
0022301224,2023-12-08
0022301225,2023-12-08
0022301226,2023-12-08
0022301227,2023-12-08
0022301228,2023-12-08
0022300292,2023-12-11
0022300293,2023-12-11
0022300294,2023-12-11
0022300295,2023-12-11
0022300296,2023-12-11
0022300297,2023-12-11
0022300298,2023-12-11
0022300299,2023-12-11
0022300300,2023-12-11
0022300301,2023-12-11
0022300302,2023-12-11
0022300303,2023-12-11
0022300304,2023-12-11
0022300305,2023-12-12
0022300306,2023-12-12
0022300307,2023-12-12
0022300308,2023-12-12
0022300309,2023-12-12
0022300310,2023-12-13
0022300311,2023-12-13
0022300312,2023-12-13
0022300313,2023-12-13
0022300314,2023-12-13
0022300315,2023-12-13
0022300316,2023-12-13
0022300317,2023-12-13
0022300318,2023-12-13
0022300319,2023-12-14
0022300320,2023-12-14
0022300321,2023-12-14
0022300322,2023-12-14
0022300323,2023-12-14
0022300324,2023-12-14
0022300325,2023-12-14
0022300326,2023-12-15
0022300327,2023-12-15
0022300328,2023-12-15
0022300329,2023-12-15
0022300330,2023-12-15
0022300331,2023-12-15
0022300332,2023-12-15
0022300333,2023-12-15
0022300334,2023-12-16
0022300335,2023-12-16
0022300336,2023-12-16
0022300337,2023-12-16
0022300338,2023-12-16
0022300339,2023-12-16
0022300340,2023-12-16
0022300341,2023-12-16
0022300342,2023-12-16
0022300343,2023-12-16
0022300344,2023-12-17
0022300345,2023-12-17
0022300346,2023-12-17
0022300347,2023-12-17
0022300348,2023-12-17
0022300349,2023-12-18
0022300350,2023-12-18
0022300351,2023-12-18
0022300352,2023-12-18
0022300353,2023-12-18
0022300354,2023-12-18
0022300355,2023-12-18
0022300356,2023-12-18
0022300357,2023-12-18
0022300358,2023-12-18
0022300359,2023-12-18
0022300360,2023-12-19
0022300361,2023-12-19
0022300362,2023-12-19
0022300363,2023-12-19
0022300364,2023-12-20
0022300365,2023-12-20
0022300366,2023-12-20
0022300367,2023-12-20
0022300368,2023-12-20
0022300369,2023-12-20
0022300370,2023-12-20
0022300371,2023-12-20
0022300372,2023-12-20
0022300373,2023-12-20
0022300374,2023-12-21
0022300375,2023-12-21
0022300376,2023-12-21
0022300377,2023-12-21
0022300378,2023-12-21
0022300379,2023-12-21
0022300380,2023-12-21
0022300381,2023-12-21
0022300382,2023-12-22
0022300383,2023-12-22
0022300384,2023-12-22
0022300385,2023-12-22
0022300386,2023-12-22
0022300387,2023-12-22
0022300388,2023-12-23
0022300389,2023-12-23
0022300390,2023-12-23
0022300391,2023-12-23
0022300392,2023-12-23
0022300393,2023-12-23
0022300394,2023-12-23
0022300395,2023-12-23
0022300396,2023-12-23
0022300397,2023-12-23
0022300398,2023-12-23
0022300399,2023-12-23
0022300400,2023-12-23
0022300401,2023-12-25
0022300402,2023-12-25
0022300403,2023-12-25
0022300404,2023-12-25
0022300405,2023-12-25
0022300406,2023-12-26
0022300407,2023-12-26
0022300408,2023-12-26
0022300409,2023-12-26
0022300410,2023-12-26
0022300411,2023-12-26
0022300412,2023-12-26
0022300413,2023-12-26
0022300414,2023-12-26
0022300415,2023-12-27
0022300416,2023-12-27
0022300417,2023-12-27
0022300418,2023-12-27
0022300419,2023-12-27
0022300420,2023-12-27
0022300421,2023-12-28
0022300422,2023-12-28
0022300423,2023-12-28
0022300424,2023-12-28
0022300425,2023-12-28
0022300426,2023-12-28
0022300427,2023-12-28
0022300428,2023-12-28
0022300429,2023-12-29
0022300430,2023-12-29
0022300431,2023-12-29
0022300432,2023-12-29
0022300433,2023-12-29
0022300434,2023-12-29
0022300435,2023-12-29
0022300436,2023-12-29
0022300437,2023-12-29
0022300438,2023-12-29
0022300439,2023-12-30
0022300440,2023-12-30
0022300441,2023-12-30
0022300442,2023-12-30
0022300443,2023-12-30
0022300444,2023-12-30
0022300445,2023-12-31
0022300446,2023-12-31
0022300447,2023-12-31
0022300448,2023-12-31
0022300449,2023-12-31
0022300450,2023-12-31
0022300451,2024-01-01
0022300452,2024-01-01
0022300453,2024-01-01
0022300454,2024-01-01
0022300455,2024-01-01
0022300456,2024-01-01
0022300457,2024-01-01
0022300458,2024-01-01
0022300459,2024-01-02
0022300460,2024-01-02
0022300461,2024-01-02
0022300462,2024-01-02
0022300463,2024-01-02
0022300464,2024-01-02
0022300465,2024-01-03
0022300466,2024-01-03
0022300467,2024-01-03
0022300468,2024-01-03
0022300469,2024-01-03
0022300470,2024-01-03
0022300471,2024-01-03
0022300472,2024-01-03
0022300473,2024-01-03
0022300474,2024-01-03
0022300475,2024-01-03
0022300476,2024-01-03
0022300477,2024-01-04
0022300478,2024-01-04
0022300479,2024-01-05
0022300480,2024-01-05
0022300481,2024-01-05
0022300482,2024-01-05
0022300483,2024-01-05
0022300484,2024-01-05
0022300485,2024-01-05
0022300486,2024-01-05
0022300487,2024-01-05
0022300488,2024-01-05
0022300489,2024-01-05
0022300490,2024-01-05
0022300491,2024-01-05
0022300492,2024-01-05
0022300493,2024-01-06
0022300494,2024-01-06
0022300495,2024-01-06
0022300496,2024-01-06
0022300497,2024-01-07
0022300498,2024-01-07
0022300499,2024-01-07
0022300500,2024-01-07
0022300501,2024-01-07
0022300502,2024-01-07
0022300503,2024-01-07
0022300504,2024-01-07
0022300505,2024-01-07
0022300506,2024-01-08
0022300507,2024-01-08
0022300508,2024-01-08
0022300509,2024-01-08
0022300510,2024-01-08
0022300511,2024-01-08
0022300512,2024-01-09
0022300513,2024-01-09
0022300514,2024-01-09
0022300515,2024-01-09
0022300516,2024-01-09
0022300517,2024-01-10
0022300518,2024-01-10
0022300519,2024-01-10
0022300520,2024-01-10
0022300521,2024-01-10
0022300522,2024-01-10
0022300523,2024-01-10
0022300524,2024-01-10
0022300525,2024-01-10
0022300526,2024-01-10
0022300527,2024-01-11
0022300528,2024-01-11
0022300529,2024-01-11
0022300530,2024-01-11
0022300531,2024-01-11
0022300532,2024-01-12
0022300533,2024-01-12
0022300534,2024-01-12
0022300535,2024-01-12
0022300536,2024-01-12
0022300537,2024-01-12
0022300538,2024-01-12
0022300539,2024-01-12
0022300540,2024-01-12
0022300541,2024-01-12
0022300542,2024-01-13
0022300543,2024-01-13
0022300544,2024-01-13
0022300545,2024-01-13
0022300546,2024-01-13
0022300547,2024-01-13
0022300548,2024-01-13
0022300549,2024-01-13
0022300550,2024-01-14
0022300551,2024-01-14
0022300552,2024-01-14
0022300553,2024-01-14
0022300554,2024-01-14
0022300555,2024-01-15
0022300556,2024-01-15
0022300557,2024-01-15
0022300558,2024-01-15
0022300559,2024-01-15
0022300560,2024-01-15
0022300561,2024-01-15
0022300562,2024-01-15
0022300563,2024-01-15
0022300564,2024-01-15
0022300565,2024-01-15
0022300566,2024-01-16
0022300567,2024-01-16
0022300568,2024-01-16
0022300569,2024-01-17
0022300570,2024-01-17
0022300571,2024-01-17
0022300572,2024-01-17
0022300573,2024-01-17
0022300574,2024-01-17
0022300575,2024-01-17
0022300577,2024-01-17
0022300578,2024-01-17
0022300579,2024-01-18
0022300580,2024-01-18
0022300581,2024-01-18
0022300582,2024-01-18
0022300583,2024-01-18
0022300584,2024-01-19
0022300585,2024-01-19
0022300586,2024-01-19
0022300587,2024-01-19
0022300588,2024-01-19
0022300590,2024-01-19
0022300591,2024-01-19
0022300592,2024-01-20
0022300593,2024-01-20
0022300594,2024-01-20
0022300595,2024-01-20
0022300596,2024-01-20
0022300597,2024-01-20
0022300598,2024-01-20
0022300599,2024-01-20
0022300600,2024-01-21
0022300601,2024-01-21
0022300602,2024-01-21
0022300603,2024-01-21
0022300604,2024-01-21
0022300605,2024-01-21
0022300606,2024-01-22
0022300607,2024-01-22
0022300608,2024-01-22
0022300609,2024-01-22
0022300610,2024-01-22
0022300611,2024-01-22
0022300612,2024-01-22
0022300613,2024-01-22
0022300614,2024-01-23
0022300615,2024-01-23
0022300616,2024-01-23
0022300617,2024-01-23
0022300618,2024-01-23
0022300619,2024-01-24
0022300620,2024-01-24
0022300621,2024-01-24
0022300622,2024-01-24
0022300623,2024-01-24
0022300624,2024-01-24
0022300625,2024-01-24
0022300626,2024-01-24
0022300627,2024-01-25
0022300628,2024-01-25
0022300629,2024-01-25
0022300630,2024-01-25
0022300631,2024-01-25
0022300632,2024-01-25
0022300633,2024-01-25
0022300634,2024-01-26
0022300635,2024-01-26
0022300636,2024-01-26
0022300637,2024-01-26
0022300638,2024-01-26
0022300639,2024-01-26
0022300640,2024-01-26
0022300641,2024-01-26
0022300642,2024-01-27
0022300643,2024-01-27
0022300644,2024-01-27
0022300645,2024-01-27
0022300646,2024-01-27
0022300647,2024-01-27
0022300648,2024-01-27
0022300649,2024-01-27
0022300650,2024-01-27
0022300651,2024-01-27
0022300652,2024-01-28
0022300653,2024-01-28
0022300654,2024-01-28
0022300655,2024-01-28
0022300656,2024-01-28
0022300657,2024-01-29
0022300658,2024-01-29
0022300659,2024-01-29
0022300660,2024-01-29
0022300661,2024-01-29
0022300662,2024-01-29
0022300663,2024-01-29
0022300664,2024-01-29
0022300665,2024-01-29
0022300666,2024-01-29
0022300667,2024-01-29
0022300668,2024-01-29
0022300669,2024-01-30
0022300670,2024-01-30
0022300671,2024-01-30
0022300672,2024-01-30
0022300673,2024-01-30
0022300674,2024-01-31
0022300675,2024-01-31
0022300676,2024-01-31
0022300677,2024-01-31
0022300678,2024-01-31
0022300679,2024-01-31
0022300680,2024-01-31
0022300681,2024-01-31
0022300682,2024-01-31
0022300683,2024-01-31
0022300684,2024-02-01
0022300685,2024-02-01
0022300686,2024-02-01
0022300687,2024-02-01
0022300688,2024-02-02
0022300689,2024-02-02
0022300690,2024-02-02
0022300691,2024-02-02
0022300692,2024-02-02
0022300693,2024-02-02
0022300694,2024-02-02
0022300695,2024-02-02
0022300696,2024-02-02
0022300697,2024-02-02
0022300698,2024-02-03
0022300699,2024-02-03
0022300700,2024-02-03
0022300701,2024-02-03
0022300702,2024-02-03
0022300703,2024-02-03
0022300704,2024-02-04
0022300705,2024-02-04
0022300706,2024-02-04
0022300707,2024-02-04
0022300708,2024-02-04
0022300709,2024-02-04
0022300710,2024-02-04
0022300711,2024-02-04
0022300712,2024-02-04
0022300713,2024-02-05
0022300714,2024-02-05
0022300715,2024-02-05
0022300716,2024-02-05
0022300717,2024-02-05
0022300718,2024-02-05
0022300719,2024-02-06
0022300720,2024-02-06
0022300721,2024-02-06
0022300722,2024-02-06
0022300723,2024-02-06
0022300724,2024-02-06
0022300725,2024-02-06
0022300726,2024-02-07
0022300727,2024-02-07
0022300728,2024-02-07
0022300729,2024-02-07
0022300730,2024-02-07
0022300731,2024-02-07
0022300732,2024-02-07
0022300733,2024-02-08
0022300734,2024-02-08
0022300735,2024-02-08
0022300736,2024-02-08
0022300737,2024-02-08
0022300738,2024-02-08
0022300739,2024-02-08
0022300740,2024-02-08
0022300741,2024-02-08
0022300742,2024-02-09
0022300743,2024-02-09
0022300744,2024-02-09
0022300745,2024-02-09
0022300746,2024-02-09
0022300747,2024-02-09
0022300748,2024-02-10
0022300749,2024-02-10
0022300750,2024-02-10
0022300751,2024-02-10
0022300752,2024-02-10
0022300753,2024-02-10
0022300754,2024-02-10
0022300755,2024-02-10
0022300756,2024-02-10
0022300757,2024-02-10
0022300758,2024-02-10
0022300759,2024-02-11
0022300760,2024-02-11
0022300761,2024-02-12
0022300762,2024-02-12
0022300763,2024-02-12
0022300764,2024-02-12
0022300765,2024-02-12
0022300766,2024-02-12
0022300767,2024-02-12
0022300768,2024-02-12
0022300769,2024-02-12
0022300770,2024-02-12
0022300771,2024-02-13
0022300772,2024-02-13
0022300773,2024-02-13
0022300774,2024-02-13
0022300775,2024-02-13
0022300776,2024-02-13
0022300777,2024-02-14
0022300778,2024-02-14
0022300779,2024-02-14
0022300780,2024-02-14
0022300781,2024-02-14
0022300782,2024-02-14
0022300783,2024-02-14
0022300784,2024-02-14
0022300785,2024-02-14
0022300786,2024-02-14
0022300787,2024-02-14
0022300788,2024-02-14
0022300789,2024-02-14
0022300576,2024-02-15
0022300790,2024-02-15
0022300791,2024-02-15
0032300004,2024-02-16
0032300005,2024-02-16
0032300006,2024-02-16
0032300001,2024-02-18
0022300792,2024-02-22
0022300793,2024-02-22
0022300794,2024-02-22
0022300795,2024-02-22
0022300796,2024-02-22
0022300797,2024-02-22
0022300798,2024-02-22
0022300799,2024-02-22
0022300800,2024-02-22
0022300801,2024-02-22
0022300802,2024-02-22
0022300803,2024-02-22
0022300804,2024-02-23
0022300805,2024-02-23
0022300806,2024-02-23
0022300807,2024-02-23
0022300808,2024-02-23
0022300809,2024-02-23
0022300810,2024-02-23
0022300811,2024-02-23
0022300812,2024-02-23
